RandRep,Treat,Gen,Reason,Status,pdG,pdH
981,3,3,Convergence criteria met.,0,0,1
981,3,4,Convergence criteria met.,0,0,1
981,3,5,Convergence criteria met.,0,0,1
981,3,6,Convergence criteria met.,0,0,1
982,1,1,Convergence criteria met.,0,0,1
982,1,2,Convergence criteria met.,0,0,1
982,1,3,Convergence criteria met.,0,0,1
982,1,4,Convergence criteria met.,0,0,1
982,1,5,Convergence criteria met.,0,0,1
982,1,6,Convergence criteria met.,0,0,1
982,3,1,Convergence criteria met.,0,0,1
982,3,2,Convergence criteria met.,0,0,1
982,3,3,Convergence criteria met.,0,0,1
982,3,4,Convergence criteria met.,0,0,1
982,3,5,Convergence criteria met.,0,0,1
982,3,6,Convergence criteria met.,0,0,1
983,1,1,Convergence criteria met.,0,0,1
983,1,2,Convergence criteria met.,0,0,1
983,1,3,Convergence criteria met.,0,0,1
983,1,4,Convergence criteria met.,0,0,1
983,1,5,Convergence criteria met.,0,0,1
983,1,6,Convergence criteria met.,0,0,1
983,3,1,Convergence criteria met.,0,0,1
983,3,2,Convergence criteria met.,0,0,1
983,3,3,Convergence criteria met.,0,0,1
983,3,4,Convergence criteria met.,0,0,1
983,3,5,Convergence criteria met.,0,0,1
983,3,6,Convergence criteria met.,0,0,1
984,1,1,Convergence criteria met.,0,0,1
984,1,2,Convergence criteria met.,0,0,1
984,1,3,Convergence criteria met.,0,0,1
984,1,4,Convergence criteria met.,0,0,1
984,1,5,Convergence criteria met.,0,0,1
984,1,6,Convergence criteria met.,0,0,1
984,3,1,Convergence criteria met.,0,0,1
984,3,2,Convergence criteria met.,0,0,1
984,3,3,Convergence criteria met.,0,0,1
984,3,4,Convergence criteria met.,0,0,1
984,3,5,Convergence criteria met.,0,0,1
984,3,6,Convergence criteria met.,0,0,1
985,1,1,Convergence criteria met.,0,0,1
985,1,2,Convergence criteria met.,0,0,1
985,1,3,Convergence criteria met.,0,0,1
985,1,4,Convergence criteria met.,0,0,1
985,1,5,Convergence criteria met.,0,0,1
985,1,6,Convergence criteria met.,0,0,1
985,3,1,Convergence criteria met.,0,0,1
985,3,2,Convergence criteria met.,0,0,1
985,3,3,Convergence criteria met.,0,0,1
985,3,4,Convergence criteria met.,0,0,1
985,3,5,Convergence criteria met.,0,0,1
985,3,6,Convergence criteria met.,0,0,1
986,1,1,Convergence criteria met.,0,0,1
986,1,2,Convergence criteria met.,0,0,1
986,1,3,Convergence criteria met.,0,0,1
986,1,4,Convergence criteria met.,0,0,1
986,1,5,Convergence criteria met.,0,0,1
986,1,6,Convergence criteria met.,0,0,1
986,3,1,Convergence criteria met.,0,0,1
986,3,2,Convergence criteria met.,0,0,1
986,3,3,Convergence criteria met.,0,0,1
986,3,4,Convergence criteria met.,0,0,1
986,3,5,Convergence criteria met.,0,0,1
986,3,6,Convergence criteria met.,0,0,1
987,1,1,Convergence criteria met.,0,0,1
987,1,2,Convergence criteria met.,0,0,1
987,1,3,Convergence criteria met.,0,0,1
987,1,4,Convergence criteria met.,0,0,1
987,1,5,Convergence criteria met.,0,0,1
987,1,6,Convergence criteria met.,0,0,1
987,3,1,Convergence criteria met.,0,0,1
987,3,2,Convergence criteria met.,0,0,1
987,3,3,Convergence criteria met.,0,0,1
987,3,4,Convergence criteria met.,0,0,1
987,3,5,Convergence criteria met.,0,0,1
987,3,6,Convergence criteria met.,0,0,1
988,1,1,Convergence criteria met.,0,0,1
988,1,2,Convergence criteria met.,0,0,1
988,1,3,Convergence criteria met.,0,0,1
988,1,4,Convergence criteria met.,0,0,1
988,1,5,Convergence criteria met.,0,0,1
988,1,6,Convergence criteria met.,0,0,1
988,3,1,Convergence criteria met.,0,0,1
988,3,2,Convergence criteria met.,0,0,1
988,3,3,Convergence criteria met.,0,0,1
988,3,4,Convergence criteria met.,0,0,1
988,3,5,Convergence criteria met.,0,0,1
988,3,6,Convergence criteria met.,0,0,1
989,1,1,Convergence criteria met.,0,0,1
989,1,2,Convergence criteria met.,0,0,1
989,1,3,Convergence criteria met.,0,0,1
989,1,4,Convergence criteria met.,0,0,1
989,1,5,Convergence criteria met.,0,0,1
989,1,6,Convergence criteria met.,0,0,1
989,3,1,Convergence criteria met.,0,0,1
989,3,2,Convergence criteria met.,0,0,1
989,3,3,Convergence criteria met.,0,0,1
989,3,4,Convergence criteria met.,0,0,1
989,3,5,Convergence criteria met.,0,0,1
989,3,6,Convergence criteria met.,0,0,1
990,1,1,Convergence criteria met.,0,0,1
990,1,2,Convergence criteria met.,0,0,1
990,1,3,Convergence criteria met.,0,0,1
990,1,4,Convergence criteria met.,0,0,1
990,1,5,Convergence criteria met.,0,0,1
990,1,6,Convergence criteria met.,0,0,1
990,3,1,Convergence criteria met.,0,0,1
990,3,2,Convergence criteria met.,0,0,1
990,3,3,Convergence criteria met.,0,0,1
990,3,4,Convergence criteria met.,0,0,1
990,3,5,Convergence criteria met.,0,0,1
990,3,6,Convergence criteria met.,0,0,1
991,1,1,Convergence criteria met.,0,0,1
991,1,2,Convergence criteria met.,0,0,1
991,1,3,Convergence criteria met.,0,0,1
991,1,4,Convergence criteria met.,0,0,1
991,1,5,Convergence criteria met.,0,0,1
991,1,6,Convergence criteria met.,0,0,1
991,3,1,Convergence criteria met.,0,0,1
991,3,2,Convergence criteria met.,0,0,1
991,3,3,Convergence criteria met.,0,0,1
991,3,4,Convergence criteria met.,0,0,1
991,3,5,Convergence criteria met.,0,0,1
991,3,6,Convergence criteria met.,0,0,1
992,1,1,Convergence criteria met.,0,0,1
992,1,2,Convergence criteria met.,0,0,1
992,1,3,Convergence criteria met.,0,0,1
992,1,4,Convergence criteria met.,0,0,1
992,1,5,Convergence criteria met.,0,0,1
992,1,6,Convergence criteria met.,0,0,1
992,3,1,Convergence criteria met.,0,0,1
992,3,2,Convergence criteria met.,0,0,1
992,3,3,Convergence criteria met.,0,0,1
992,3,4,Convergence criteria met.,0,0,1
992,3,5,Convergence criteria met.,0,0,1
992,3,6,Convergence criteria met.,0,0,1
993,1,1,Convergence criteria met.,0,0,1
993,1,2,Convergence criteria met.,0,0,1
993,1,3,Convergence criteria met.,0,0,1
993,1,4,Convergence criteria met.,0,0,1
993,1,5,Convergence criteria met.,0,0,1
993,1,6,Convergence criteria met.,0,0,1
993,3,1,Convergence criteria met.,0,0,1
993,3,2,Convergence criteria met.,0,0,1
993,3,3,Convergence criteria met.,0,0,1
993,3,4,Convergence criteria met.,0,0,1
993,3,5,Convergence criteria met.,0,0,1
993,3,6,Convergence criteria met.,0,0,1
994,1,1,Convergence criteria met.,0,0,1
994,1,2,Convergence criteria met.,0,0,1
994,1,3,Convergence criteria met.,0,0,1
994,1,4,Convergence criteria met.,0,0,1
994,1,5,Convergence criteria met.,0,0,1
994,1,6,Convergence criteria met.,0,0,1
994,3,1,Convergence criteria met.,0,0,1
994,3,2,Convergence criteria met.,0,0,1
994,3,3,Convergence criteria met.,0,0,1
994,3,4,Convergence criteria met.,0,0,1
994,3,5,Convergence criteria met.,0,0,1
994,3,6,Convergence criteria met.,0,0,1
995,1,1,Convergence criteria met.,0,0,1
995,1,2,Convergence criteria met.,0,0,1
995,1,3,Convergence criteria met.,0,0,1
995,1,4,Convergence criteria met.,0,0,1
995,1,5,Convergence criteria met.,0,0,1
995,1,6,Convergence criteria met.,0,0,1
995,3,1,Convergence criteria met.,0,0,1
995,3,2,Convergence criteria met.,0,0,1
995,3,3,Convergence criteria met.,0,0,1
995,3,4,Convergence criteria met.,0,0,1
995,3,5,Convergence criteria met.,0,0,1
995,3,6,Convergence criteria met.,0,0,1
996,1,1,Convergence criteria met.,0,0,1
996,1,2,Convergence criteria met.,0,0,1
996,1,3,Convergence criteria met.,0,0,1
996,1,4,Convergence criteria met.,0,0,1
996,1,5,Convergence criteria met.,0,0,1
996,1,6,Convergence criteria met.,0,0,1
996,3,1,Convergence criteria met.,0,0,1
996,3,2,Convergence criteria met.,0,0,1
996,3,3,Convergence criteria met.,0,0,1
996,3,4,Convergence criteria met.,0,0,1
996,3,5,Convergence criteria met.,0,0,1
996,3,6,Convergence criteria met.,0,0,1
997,1,1,Convergence criteria met.,0,0,1
997,1,2,Convergence criteria met.,0,0,1
997,1,3,Convergence criteria met.,0,0,1
997,1,4,Convergence criteria met.,0,0,1
997,1,5,Convergence criteria met.,0,0,1
997,1,6,Convergence criteria met.,0,0,1
997,3,1,Convergence criteria met.,0,0,1
997,3,2,Convergence criteria met.,0,0,1
997,3,3,Convergence criteria met.,0,0,1
997,3,4,Convergence criteria met.,0,0,1
997,3,5,Convergence criteria met.,0,0,1
997,3,6,Convergence criteria met.,0,0,1
998,1,1,Convergence criteria met.,0,0,1
998,1,2,Convergence criteria met.,0,0,1
998,1,3,Convergence criteria met.,0,0,1
998,1,4,Convergence criteria met.,0,0,1
998,1,5,Convergence criteria met.,0,0,1
998,1,6,Convergence criteria met.,0,0,1
998,3,1,Convergence criteria met.,0,0,1
998,3,2,Convergence criteria met.,0,0,1
998,3,3,Convergence criteria met.,0,0,1
998,3,4,Convergence criteria met.,0,0,1
998,3,5,Convergence criteria met.,0,0,1
998,3,6,Convergence criteria met.,0,0,1
999,1,1,Convergence criteria met.,0,0,1
999,1,2,Convergence criteria met.,0,0,1
999,1,3,Convergence criteria met.,0,0,1
999,1,4,Convergence criteria met.,0,0,1
999,1,5,Convergence criteria met.,0,0,1
999,1,6,Convergence criteria met.,0,0,1
999,3,1,Convergence criteria met.,0,0,1
999,3,2,Convergence criteria met.,0,0,1
999,3,3,Convergence criteria met.,0,0,1
999,3,4,Convergence criteria met.,0,0,1
999,3,5,Convergence criteria met.,0,0,1
999,3,6,Convergence criteria met.,0,0,1
1000,1,1,Convergence criteria met.,0,0,1
1000,1,2,Convergence criteria met.,0,0,1
1000,1,3,Convergence criteria met.,0,0,1
1000,1,4,Convergence criteria met.,0,0,1
1000,1,5,Convergence criteria met.,0,0,1
1000,1,6,Convergence criteria met.,0,0,1
1000,3,1,Convergence criteria met.,0,0,1
1000,3,2,Convergence criteria met.,0,0,1
1000,3,3,Convergence criteria met.,0,0,1
1000,3,4,Convergence criteria met.,0,0,1
1000,3,5,Convergence criteria met.,0,0,1
1000,3,6,Convergence criteria met.,0,0,1
