RandRep,Animal,Gen,Treatment,Treat,Line,Vial,Ind,MD,multiout,Index,Trait,Score
1,1147,3,S,1,25,1,2,6.89837815586192,0,CS,1,1179.50959677693
1,1147,3,S,1,25,1,2,6.89837815586192,0,ILD2.5,5,0.501249622221455
1,1148,3,S,1,25,1,3,4.67603401755101,0,CS,1,1186.59082154623
1,1148,3,S,1,25,1,3,4.67603401755101,0,ILD2.5,5,0.503071609199578
1,1149,3,S,1,25,1,4,5.61242658950673,0,CS,1,1172.5847991131
1,1149,3,S,1,25,1,4,5.61242658950673,0,ILD2.5,5,0.507665594259033
1,1150,3,S,1,25,1,5,17.3547003101791,0,CS,1,1167.1461871686
1,1150,3,S,1,25,1,5,17.3547003101791,0,ILD2.5,5,0.517978989088123
1,1151,3,S,1,25,1,6,5.9711172133412,0,CS,1,1173.45974697804
1,1151,3,S,1,25,1,6,5.9711172133412,0,ILD2.5,5,0.513022870756801
1,1152,3,S,1,25,2,1,3.63161412262589,0,CS,1,1168.04119029348
1,1152,3,S,1,25,2,1,3.63161412262589,0,ILD2.5,5,0.509134192125409
1,1153,3,S,1,25,2,2,1.90647919934143,0,CS,1,1185.1691862346
1,1153,3,S,1,25,2,2,1.90647919934143,0,ILD2.5,5,0.506464170044207
1,1154,3,S,1,25,2,4,3.4362922330429,0,CS,1,1189.03976197415
1,1154,3,S,1,25,2,4,3.4362922330429,0,ILD2.5,5,0.504487253335266
1,1155,3,S,1,25,2,5,3.30989791785389,0,CS,1,1167.15256548195
1,1155,3,S,1,25,2,5,3.30989791785389,0,ILD2.5,5,0.503538605818837
1,1156,3,S,1,25,2,6,6.5838156676411,0,CS,1,1148.96030295993
1,1156,3,S,1,25,2,6,6.5838156676411,0,ILD2.5,5,0.5085093854243
1,6344,3,S,1,26,1,2,8.3429562559079,0,CS,1,1265.51877812135
1,6344,3,S,1,26,1,2,8.3429562559079,0,ILD2.5,5,0.514072131922853
1,6345,3,S,1,26,1,3,3.81579828755729,0,CS,1,1226.72853104869
1,6345,3,S,1,26,1,3,3.81579828755729,0,ILD2.5,5,0.511602803326304
1,6346,3,S,1,26,1,5,12.7233918886398,0,CS,1,1225.87519756294
1,6346,3,S,1,26,1,5,12.7233918886398,0,ILD2.5,5,0.499512603170948
1,6347,3,S,1,26,1,6,3.20174581936552,0,CS,1,1234.18547138498
1,6347,3,S,1,26,1,6,3.20174581936552,0,ILD2.5,5,0.50434644948889
1,6348,3,S,1,26,1,8,9.61324406537593,0,CS,1,1262.74814942999
1,6348,3,S,1,26,1,8,9.61324406537593,0,ILD2.5,5,0.506936294636505
1,6349,3,S,1,26,2,1,3.42075678376901,0,CS,1,1234.07050041721
1,6349,3,S,1,26,2,1,3.42075678376901,0,ILD2.5,5,0.504080698212719
1,6350,3,S,1,26,2,2,2.66014402579694,0,CS,1,1224.10329992565
1,6350,3,S,1,26,2,2,2.66014402579694,0,ILD2.5,5,0.511455956831842
1,6351,3,S,1,26,2,5,2.36335912921367,0,CS,1,1205.23091379019
1,6351,3,S,1,26,2,5,2.36335912921367,0,ILD2.5,5,0.509678808352714
1,6352,3,S,1,26,2,7,15.8599741807076,0,CS,1,1213.02944912497
1,6352,3,S,1,26,2,7,15.8599741807076,0,ILD2.5,5,0.487652203578759
1,1,3,S,1,27,1,1,6.98238656033254,0,CS,1,1208.45815447251
1,1,3,S,1,27,1,1,6.98238656033254,0,ILD2.5,5,0.489455230750798
1,2,3,S,1,27,1,2,3.2184389496444,0,CS,1,1178.93765738481
1,2,3,S,1,27,1,2,3.2184389496444,0,ILD2.5,5,0.502450573390132
1,3,3,S,1,27,1,3,3.97893232899167,0,CS,1,1209.35226005034
1,3,3,S,1,27,1,3,3.97893232899167,0,ILD2.5,5,0.501099948614845
1,4,3,S,1,27,1,4,2.56782087934483,0,CS,1,1191.46277976089
1,4,3,S,1,27,1,4,2.56782087934483,0,ILD2.5,5,0.506891433982087
1,5,3,S,1,27,1,5,5.26452600978573,0,CS,1,1157.43317541686
1,5,3,S,1,27,1,5,5.26452600978573,0,ILD2.5,5,0.497792203783682
1,6,3,S,1,27,1,6,11.7687886547727,0,CS,1,1200.13314076212
1,6,3,S,1,27,1,6,11.7687886547727,0,ILD2.5,5,0.49999153477033
1,7,3,S,1,27,2,1,20.1856918674218,0,CS,1,1214.09838517678
1,7,3,S,1,27,2,1,20.1856918674218,0,ILD2.5,5,0.473125568319367
1,8,3,S,1,27,2,2,1.45262862666786,0,CS,1,1213.98123727034
1,8,3,S,1,27,2,2,1.45262862666786,0,ILD2.5,5,0.503250310304002
1,9,3,S,1,27,2,3,3.35696894766706,0,CS,1,1208.00837009609
1,9,3,S,1,27,2,3,3.35696894766706,0,ILD2.5,5,0.494118038310537
1,10,3,S,1,27,2,4,4.11435920388619,0,CS,1,1186.7205980254
1,10,3,S,1,27,2,4,4.11435920388619,0,ILD2.5,5,0.517877901357394
1,11,3,S,1,27,2,5,1.19601568293338,0,CS,1,1190.5713847654
1,11,3,S,1,27,2,5,1.19601568293338,0,ILD2.5,5,0.508362624985702
1,12,3,S,1,27,2,6,5.54287489156902,0,CS,1,1211.05069166314
1,12,3,S,1,27,2,6,5.54287489156902,0,ILD2.5,5,0.499403760105277
1,3061,3,S,1,28,1,1,9.35661068527951,0,CS,1,1164.96647543561
1,3061,3,S,1,28,1,1,9.35661068527951,0,ILD2.5,5,0.496764759466834
1,3062,3,S,1,28,1,2,5.04166468438014,0,CS,1,1206.1140539398
1,3062,3,S,1,28,1,2,5.04166468438014,0,ILD2.5,5,0.506633763915714
1,3063,3,S,1,28,1,3,1.84658073395649,0,CS,1,1218.55488181698
1,3063,3,S,1,28,1,3,1.84658073395649,0,ILD2.5,5,0.498319554628619
1,3064,3,S,1,28,1,4,0.511951838982547,0,CS,1,1211.15408690315
1,3064,3,S,1,28,1,4,0.511951838982547,0,ILD2.5,5,0.504642630326185
1,3065,3,S,1,28,1,6,9.30662007869347,0,CS,1,1195.65537584112
1,3065,3,S,1,28,1,6,9.30662007869347,0,ILD2.5,5,0.488795316667467
1,3066,3,S,1,28,2,1,25.4424626734646,1,CS,1,1184.39942586949
1,3066,3,S,1,28,2,1,25.4424626734646,1,ILD2.5,5,0.518855228697382
1,3067,3,S,1,28,2,2,1.96490259095853,0,CS,1,1196.25563971734
1,3067,3,S,1,28,2,2,1.96490259095853,0,ILD2.5,5,0.504474910078614
1,3068,3,S,1,28,2,3,1.41264830581449,0,CS,1,1212.96505399876
1,3068,3,S,1,28,2,3,1.41264830581449,0,ILD2.5,5,0.504518997156833
1,3069,3,S,1,28,2,5,7.2352837785163,0,CS,1,1211.50063053131
1,3069,3,S,1,28,2,5,7.2352837785163,0,ILD2.5,5,0.496306927081401
1,3070,3,S,1,28,2,6,6.51104242515472,0,CS,1,1202.4772578122
1,3070,3,S,1,28,2,6,6.51104242515472,0,ILD2.5,5,0.502336767059146
1,258,3,S,1,29,1,1,5.6479555223953,0,CS,1,1228.87193076505
1,258,3,S,1,29,1,1,5.6479555223953,0,ILD2.5,5,0.516827814871638
1,259,3,S,1,29,1,2,4.10582368179701,0,CS,1,1212.92658017247
1,259,3,S,1,29,1,2,4.10582368179701,0,ILD2.5,5,0.515030326132433
1,260,3,S,1,29,1,3,7.66686194966273,0,CS,1,1214.04356502465
1,260,3,S,1,29,1,3,7.66686194966273,0,ILD2.5,5,0.504932073311109
1,261,3,S,1,29,1,4,1.89871722653633,0,CS,1,1206.17697245839
1,261,3,S,1,29,1,4,1.89871722653633,0,ILD2.5,5,0.502845834641787
1,262,3,S,1,29,1,5,3.67085108141899,0,CS,1,1209.53884692564
1,262,3,S,1,29,1,5,3.67085108141899,0,ILD2.5,5,0.501886826592629
1,263,3,S,1,29,1,6,3.1721525393163,0,CS,1,1199.35992188426
1,263,3,S,1,29,1,6,3.1721525393163,0,ILD2.5,5,0.516551693966861
1,264,3,S,1,29,2,1,4.65988236512036,0,CS,1,1215.03351577001
1,264,3,S,1,29,2,1,4.65988236512036,0,ILD2.5,5,0.516182919150693
1,265,3,S,1,29,2,2,2.46445847019825,0,CS,1,1237.59614665779
1,265,3,S,1,29,2,2,2.46445847019825,0,ILD2.5,5,0.508466820686349
1,266,3,S,1,29,2,3,8.75207738056448,0,CS,1,1237.66213303775
1,266,3,S,1,29,2,3,8.75207738056448,0,ILD2.5,5,0.492726216922261
1,267,3,S,1,29,2,5,10.1622668366834,0,CS,1,1236.01366407405
1,267,3,S,1,29,2,5,10.1622668366834,0,ILD2.5,5,0.507018917643818
1,268,3,S,1,29,2,6,3.67943917559887,0,CS,1,1210.50494514571
1,268,3,S,1,29,2,6,3.67943917559887,0,ILD2.5,5,0.503478767124613
1,3485,3,S,1,30,1,1,5.97817196525922,0,CS,1,1226.53622494857
1,3485,3,S,1,30,1,1,5.97817196525922,0,ILD2.5,5,0.522268335943446
1,3486,3,S,1,30,1,2,3.00056191873689,0,CS,1,1213.9942339237
1,3486,3,S,1,30,1,2,3.00056191873689,0,ILD2.5,5,0.499238867245248
1,3487,3,S,1,30,1,3,3.7098928689798,0,CS,1,1224.90235438494
1,3487,3,S,1,30,1,3,3.7098928689798,0,ILD2.5,5,0.510615810794621
1,3488,3,S,1,30,1,4,8.3990873995599,0,CS,1,1171.36624882608
1,3488,3,S,1,30,1,4,8.3990873995599,0,ILD2.5,5,0.513250437310396
1,3489,3,S,1,30,1,5,2.3961023680612,0,CS,1,1221.17384329814
1,3489,3,S,1,30,1,5,2.3961023680612,0,ILD2.5,5,0.511162771181916
1,3490,3,S,1,30,1,6,3.22389292922713,0,CS,1,1208.89784514656
1,3490,3,S,1,30,1,6,3.22389292922713,0,ILD2.5,5,0.513171847128288
1,3491,3,S,1,30,2,1,8.90669213421648,0,CS,1,1197.85660429136
1,3491,3,S,1,30,2,1,8.90669213421648,0,ILD2.5,5,0.50033346903395
1,3492,3,S,1,30,2,2,6.72793784225752,0,CS,1,1185.73146669518
1,3492,3,S,1,30,2,2,6.72793784225752,0,ILD2.5,5,0.521317560985409
1,3493,3,S,1,30,2,3,7.55502665259619,0,CS,1,1180.97906651877
1,3493,3,S,1,30,2,3,7.55502665259619,0,ILD2.5,5,0.505015317463703
1,3494,3,S,1,30,2,5,3.5507312798047,0,CS,1,1185.34954994531
1,3494,3,S,1,30,2,5,3.5507312798047,0,ILD2.5,5,0.502240847040582
1,3495,3,S,1,30,2,6,5.51519027473905,0,CS,1,1176.14889458019
1,3495,3,S,1,30,2,6,5.51519027473905,0,ILD2.5,5,0.511516816780994
1,1410,3,S,1,31,1,1,4.5633543052809,0,CS,1,1178.77073447063
1,1410,3,S,1,31,1,1,4.5633543052809,0,ILD2.5,5,0.508320479453839
1,1411,3,S,1,31,1,2,5.50233896267657,0,CS,1,1167.69354807767
1,1411,3,S,1,31,1,2,5.50233896267657,0,ILD2.5,5,0.507229544024639
1,1412,3,S,1,31,1,3,11.3329351557705,0,CS,1,1174.20545239938
1,1412,3,S,1,31,1,3,11.3329351557705,0,ILD2.5,5,0.505802758312106
1,1413,3,S,1,31,1,4,2.09144348899499,0,CS,1,1180.90727832459
1,1413,3,S,1,31,1,4,2.09144348899499,0,ILD2.5,5,0.50560414304455
1,1414,3,S,1,31,1,5,0.895846833333182,0,CS,1,1190.52994735771
1,1414,3,S,1,31,1,5,0.895846833333182,0,ILD2.5,5,0.505348641647534
1,1415,3,S,1,31,1,6,5.96781039635708,0,CS,1,1159.17624007549
1,1415,3,S,1,31,1,6,5.96781039635708,0,ILD2.5,5,0.49966385647859
1,1416,3,S,1,31,2,1,3.65237340245877,0,CS,1,1208.54421148384
1,1416,3,S,1,31,2,1,3.65237340245877,0,ILD2.5,5,0.507211860770855
1,1417,3,S,1,31,2,2,6.71655166332841,0,CS,1,1179.52259645822
1,1417,3,S,1,31,2,2,6.71655166332841,0,ILD2.5,5,0.50327265049333
1,1418,3,S,1,31,2,3,5.65002052566228,0,CS,1,1211.92784897085
1,1418,3,S,1,31,2,3,5.65002052566228,0,ILD2.5,5,0.505043393365026
1,1419,3,S,1,31,2,5,11.6612225344949,0,CS,1,1211.06362801923
1,1419,3,S,1,31,2,5,11.6612225344949,0,ILD2.5,5,0.50289982025783
1,1420,3,S,1,31,2,6,4.74168295986929,0,CS,1,1208.4081356157
1,1420,3,S,1,31,2,6,4.74168295986929,0,ILD2.5,5,0.504098263732882
1,1834,3,S,1,32,1,1,8.04389396735729,0,CS,1,1228.81288694052
1,1834,3,S,1,32,1,1,8.04389396735729,0,ILD2.5,5,0.505888558160649
1,1835,3,S,1,32,1,2,8.44557571234665,0,CS,1,1204.46188999255
1,1835,3,S,1,32,1,2,8.44557571234665,0,ILD2.5,5,0.506217596617341
1,1836,3,S,1,32,1,3,13.5376056812227,0,CS,1,1221.81431577069
1,1836,3,S,1,32,1,3,13.5376056812227,0,ILD2.5,5,0.483974204218939
1,1837,3,S,1,32,1,4,7.20492564739331,0,CS,1,1246.02006404391
1,1837,3,S,1,32,1,4,7.20492564739331,0,ILD2.5,5,0.496905599343785
1,1838,3,S,1,32,1,5,3.47622452495183,0,CS,1,1228.50631979562
1,1838,3,S,1,32,1,5,3.47622452495183,0,ILD2.5,5,0.506041091017092
1,1839,3,S,1,32,1,6,8.41958677809965,0,CS,1,1195.21787878937
1,1839,3,S,1,32,1,6,8.41958677809965,0,ILD2.5,5,0.50836053728441
1,1840,3,S,1,32,2,1,4.36880488484319,0,CS,1,1208.57363127871
1,1840,3,S,1,32,2,1,4.36880488484319,0,ILD2.5,5,0.516112912935426
1,1841,3,S,1,32,2,2,4.46810282934869,0,CS,1,1214.23327431117
1,1841,3,S,1,32,2,2,4.46810282934869,0,ILD2.5,5,0.515016159055853
1,1842,3,S,1,32,2,3,5.3472534936807,0,CS,1,1167.71495760832
1,1842,3,S,1,32,2,3,5.3472534936807,0,ILD2.5,5,0.510468226016109
1,1843,3,S,1,32,2,4,4.92642179006158,0,CS,1,1161.93927934676
1,1843,3,S,1,32,2,4,4.92642179006158,0,ILD2.5,5,0.506201153923828
1,1844,3,S,1,32,2,5,6.10174149387915,0,CS,1,1209.83782200572
1,1844,3,S,1,32,2,5,6.10174149387915,0,ILD2.5,5,0.506288230731923
1,1845,3,S,1,32,2,6,1.26041985344736,0,CS,1,1210.57470282139
1,1845,3,S,1,32,2,6,1.26041985344736,0,ILD2.5,5,0.510410598038266
1,834,3,S,1,33,1,1,8.86117829992015,0,CS,1,1250.47279947315
1,834,3,S,1,33,1,1,8.86117829992015,0,ILD2.5,5,0.514409140487563
1,835,3,S,1,33,1,2,6.8149878227603,0,CS,1,1222.74945194108
1,835,3,S,1,33,1,2,6.8149878227603,0,ILD2.5,5,0.508292084512831
1,836,3,S,1,33,1,3,2.32026909252204,0,CS,1,1215.85488900243
1,836,3,S,1,33,1,3,2.32026909252204,0,ILD2.5,5,0.508104669629248
1,837,3,S,1,33,1,4,12.4436621677152,0,CS,1,1226.37532772167
1,837,3,S,1,33,1,4,12.4436621677152,0,ILD2.5,5,0.49910512718632
1,838,3,S,1,33,1,5,3.50555009234452,0,CS,1,1232.652875351
1,838,3,S,1,33,1,5,3.50555009234452,0,ILD2.5,5,0.509446432634755
1,839,3,S,1,33,1,6,7.34311087526069,0,CS,1,1212.11339770208
1,839,3,S,1,33,1,6,7.34311087526069,0,ILD2.5,5,0.509633741547412
1,840,3,S,1,33,2,1,11.0037263415532,0,CS,1,1253.8860483402
1,840,3,S,1,33,2,1,11.0037263415532,0,ILD2.5,5,0.505550601015011
1,841,3,S,1,33,2,2,7.15302434316423,0,CS,1,1226.28635408791
1,841,3,S,1,33,2,2,7.15302434316423,0,ILD2.5,5,0.509772745979127
1,842,3,S,1,33,2,3,4.99018958674169,0,CS,1,1226.14762569602
1,842,3,S,1,33,2,3,4.99018958674169,0,ILD2.5,5,0.514588296446372
1,843,3,S,1,33,2,4,1.99487817782726,0,CS,1,1213.13981973316
1,843,3,S,1,33,2,4,1.99487817782726,0,ILD2.5,5,0.506734875099956
1,844,3,S,1,33,2,5,9.30759386367135,0,CS,1,1233.78316121143
1,844,3,S,1,33,2,5,9.30759386367135,0,ILD2.5,5,0.509584599585473
1,845,3,S,1,33,2,6,3.45741828489186,0,CS,1,1242.20359755467
1,845,3,S,1,33,2,6,3.45741828489186,0,ILD2.5,5,0.510677406419027
1,5032,3,S,1,34,1,1,7.21071823891006,0,CS,1,1243.12437922446
1,5032,3,S,1,34,1,1,7.21071823891006,0,ILD2.5,5,0.508882320181199
1,5033,3,S,1,34,1,2,4.30845963897862,0,CS,1,1215.54057476041
1,5033,3,S,1,34,1,2,4.30845963897862,0,ILD2.5,5,0.503067468865486
1,5034,3,S,1,34,1,3,7.6148681432787,0,CS,1,1239.26985672119
1,5034,3,S,1,34,1,3,7.6148681432787,0,ILD2.5,5,0.496132991130585
1,5035,3,S,1,34,1,4,6.69745089782235,0,CS,1,1246.58689584356
1,5035,3,S,1,34,1,4,6.69745089782235,0,ILD2.5,5,0.505999324867244
1,5036,3,S,1,34,1,5,2.05801450650932,0,CS,1,1198.60122179517
1,5036,3,S,1,34,1,5,2.05801450650932,0,ILD2.5,5,0.513250313796311
1,5037,3,S,1,34,1,6,2.47167060857576,0,CS,1,1233.63978174794
1,5037,3,S,1,34,1,6,2.47167060857576,0,ILD2.5,5,0.507568331145767
1,5038,3,S,1,34,2,1,4.20964631146638,0,CS,1,1209.59129920445
1,5038,3,S,1,34,2,1,4.20964631146638,0,ILD2.5,5,0.512200512311229
1,5039,3,S,1,34,2,2,3.03616093760274,0,CS,1,1223.31925514151
1,5039,3,S,1,34,2,2,3.03616093760274,0,ILD2.5,5,0.500750194334833
1,5040,3,S,1,34,2,3,4.56266457819781,0,CS,1,1256.53571377816
1,5040,3,S,1,34,2,3,4.56266457819781,0,ILD2.5,5,0.502173536499861
1,5041,3,S,1,34,2,4,3.89857748868378,0,CS,1,1208.43470839116
1,5041,3,S,1,34,2,4,3.89857748868378,0,ILD2.5,5,0.499360687797098
1,5042,3,S,1,34,2,5,2.9946205948054,0,CS,1,1185.39491778525
1,5042,3,S,1,34,2,5,2.9946205948054,0,ILD2.5,5,0.514466902199063
1,1989,3,S,1,35,1,1,2.29687805067829,0,CS,1,1224.24298604847
1,1989,3,S,1,35,1,1,2.29687805067829,0,ILD2.5,5,0.508299228749044
1,1990,3,S,1,35,1,2,6.90117479640099,0,CS,1,1166.06603586589
1,1990,3,S,1,35,1,2,6.90117479640099,0,ILD2.5,5,0.508066652663743
1,1991,3,S,1,35,1,3,3.5137725181742,0,CS,1,1168.54334774348
1,1991,3,S,1,35,1,3,3.5137725181742,0,ILD2.5,5,0.507820194265415
1,1992,3,S,1,35,1,4,4.35553196042129,0,CS,1,1174.68955709819
1,1992,3,S,1,35,1,4,4.35553196042129,0,ILD2.5,5,0.517684020026098
1,1993,3,S,1,35,1,6,2.04425754220266,0,CS,1,1223.49345001198
1,1993,3,S,1,35,1,6,2.04425754220266,0,ILD2.5,5,0.511688977857401
1,1994,3,S,1,35,2,1,4.70379325336455,0,CS,1,1185.9979389152
1,1994,3,S,1,35,2,1,4.70379325336455,0,ILD2.5,5,0.515867731468871
1,1995,3,S,1,35,2,2,6.6893945928211,0,CS,1,1198.52316530711
1,1995,3,S,1,35,2,2,6.6893945928211,0,ILD2.5,5,0.518892658953194
1,1996,3,S,1,35,2,3,4.16462960367129,0,CS,1,1177.00344566662
1,1996,3,S,1,35,2,3,4.16462960367129,0,ILD2.5,5,0.51440035413311
1,1997,3,S,1,35,2,4,7.07647702258492,0,CS,1,1168.62616396823
1,1997,3,S,1,35,2,4,7.07647702258492,0,ILD2.5,5,0.51539034761125
1,1998,3,S,1,35,2,5,2.06426039094839,0,CS,1,1201.28163040793
1,1998,3,S,1,35,2,5,2.06426039094839,0,ILD2.5,5,0.512493484306024
1,1999,3,S,1,35,2,6,4.87566087932507,0,CS,1,1195.32580402908
1,1999,3,S,1,35,2,6,4.87566087932507,0,ILD2.5,5,0.508387588703753
1,3539,3,S,1,36,1,1,6.63923279903005,0,CS,1,1218.00866627093
1,3539,3,S,1,36,1,1,6.63923279903005,0,ILD2.5,5,0.516355476737124
1,3540,3,S,1,36,1,2,11.0892094362955,0,CS,1,1198.68798646223
1,3540,3,S,1,36,1,2,11.0892094362955,0,ILD2.5,5,0.503693449051357
1,3541,3,S,1,36,1,3,2.69647285020269,0,CS,1,1192.30449131083
1,3541,3,S,1,36,1,3,2.69647285020269,0,ILD2.5,5,0.501567022546501
1,3542,3,S,1,36,1,4,5.32739577764493,0,CS,1,1187.98952483223
1,3542,3,S,1,36,1,4,5.32739577764493,0,ILD2.5,5,0.517791040275709
1,3543,3,S,1,36,1,5,1.68460999219282,0,CS,1,1183.95908337708
1,3543,3,S,1,36,1,5,1.68460999219282,0,ILD2.5,5,0.508098946005095
1,3544,3,S,1,36,1,6,12.952127965852,0,CS,1,1141.60773570531
1,3544,3,S,1,36,1,6,12.952127965852,0,ILD2.5,5,0.506230101843589
1,3545,3,S,1,36,2,1,15.0327097871128,0,CS,1,1160.01743281919
1,3545,3,S,1,36,2,1,15.0327097871128,0,ILD2.5,5,0.493803948889625
1,3546,3,S,1,36,2,2,7.57029184902533,0,CS,1,1165.91775963067
1,3546,3,S,1,36,2,2,7.57029184902533,0,ILD2.5,5,0.50179168292472
1,3547,3,S,1,36,2,3,3.97011901855377,0,CS,1,1168.78265254447
1,3547,3,S,1,36,2,3,3.97011901855377,0,ILD2.5,5,0.50075860889895
1,3548,3,S,1,36,2,4,4.29023453259708,0,CS,1,1175.24172454483
1,3548,3,S,1,36,2,4,4.29023453259708,0,ILD2.5,5,0.502259269486082
1,3549,3,S,1,36,2,5,8.28925329030665,0,CS,1,1156.54792858364
1,3549,3,S,1,36,2,5,8.28925329030665,0,ILD2.5,5,0.512509029230829
1,3550,3,S,1,36,2,6,13.1331905073447,0,CS,1,1127.89538521974
1,3550,3,S,1,36,2,6,13.1331905073447,0,ILD2.5,5,0.498431294417313
1,6687,3,S,1,37,1,5,2.69294755707189,0,CS,1,1200.8448877538
1,6687,3,S,1,37,1,5,2.69294755707189,0,ILD2.5,5,0.504388384848561
1,6688,3,S,1,37,1,6,3.16765339773088,0,CS,1,1200.09712569904
1,6688,3,S,1,37,1,6,3.16765339773088,0,ILD2.5,5,0.503602660009575
1,6689,3,S,1,37,1,8,1.55108565083122,0,CS,1,1219.29770314262
1,6689,3,S,1,37,1,8,1.55108565083122,0,ILD2.5,5,0.505634409147918
1,6690,3,S,1,37,3,1,8.63410829470699,0,CS,1,1206.44233642189
1,6690,3,S,1,37,3,1,8.63410829470699,0,ILD2.5,5,0.507264410641704
1,6691,3,S,1,37,3,2,3.51103697345213,0,CS,1,1217.1550617914
1,6691,3,S,1,37,3,2,3.51103697345213,0,ILD2.5,5,0.501882521183276
1,6692,3,S,1,37,3,3,3.16140445744667,0,CS,1,1207.63579866705
1,6692,3,S,1,37,3,3,3.16140445744667,0,ILD2.5,5,0.500676127572176
1,6693,3,S,1,37,3,6,2.45350629947524,0,CS,1,1202.99524336364
1,6693,3,S,1,37,3,6,2.45350629947524,0,ILD2.5,5,0.504359777459661
1,6694,3,S,1,37,3,8,6.50199339476957,0,CS,1,1206.48930556571
1,6694,3,S,1,37,3,8,6.50199339476957,0,ILD2.5,5,0.512618525596504
1,651,3,S,1,38,1,1,1.91916239278234,0,CS,1,1228.71821197719
1,651,3,S,1,38,1,1,1.91916239278234,0,ILD2.5,5,0.508899059625197
1,652,3,S,1,38,1,2,9.94253885262268,0,CS,1,1201.01799412923
1,652,3,S,1,38,1,2,9.94253885262268,0,ILD2.5,5,0.513423336276607
1,653,3,S,1,38,1,3,5.67745740057783,0,CS,1,1166.18437650313
1,653,3,S,1,38,1,3,5.67745740057783,0,ILD2.5,5,0.506295307653914
1,654,3,S,1,38,1,4,1.7880776607676,0,CS,1,1222.38864523522
1,654,3,S,1,38,1,4,1.7880776607676,0,ILD2.5,5,0.50388389967158
1,655,3,S,1,38,1,5,5.87542863962244,0,CS,1,1218.95410541624
1,655,3,S,1,38,1,5,5.87542863962244,0,ILD2.5,5,0.513356125024042
1,656,3,S,1,38,2,1,3.67644916695056,0,CS,1,1212.49293239635
1,656,3,S,1,38,2,1,3.67644916695056,0,ILD2.5,5,0.511706038718196
1,657,3,S,1,38,2,2,6.17036830504212,0,CS,1,1225.35836028123
1,657,3,S,1,38,2,2,6.17036830504212,0,ILD2.5,5,0.513785205272355
1,658,3,S,1,38,2,3,8.39728191498501,0,CS,1,1217.16026517098
1,658,3,S,1,38,2,3,8.39728191498501,0,ILD2.5,5,0.487786810877233
1,659,3,S,1,38,2,4,8.204170950366,0,CS,1,1233.96263224531
1,659,3,S,1,38,2,4,8.204170950366,0,ILD2.5,5,0.491456292079849
1,660,3,S,1,38,2,5,4.30567990381419,0,CS,1,1207.65079573709
1,660,3,S,1,38,2,5,4.30567990381419,0,ILD2.5,5,0.508679533366548
1,661,3,S,1,38,2,6,2.87855643850385,0,CS,1,1210.43307217797
1,661,3,S,1,38,2,6,2.87855643850385,0,ILD2.5,5,0.496208356754657
1,1517,3,S,1,39,1,1,2.32728236271879,0,CS,1,1219.84816905857
1,1517,3,S,1,39,1,1,2.32728236271879,0,ILD2.5,5,0.507896301643303
1,1518,3,S,1,39,1,2,1.03886265253644,0,CS,1,1194.09026273374
1,1518,3,S,1,39,1,2,1.03886265253644,0,ILD2.5,5,0.506217136857498
1,1519,3,S,1,39,1,3,3.12182914058834,0,CS,1,1224.19597196599
1,1519,3,S,1,39,1,3,3.12182914058834,0,ILD2.5,5,0.513498392460098
1,1520,3,S,1,39,1,4,10.7469477154307,0,CS,1,1167.15113750438
1,1520,3,S,1,39,1,4,10.7469477154307,0,ILD2.5,5,0.521235374593919
1,1521,3,S,1,39,1,5,4.34881501179328,0,CS,1,1184.15999294389
1,1521,3,S,1,39,1,5,4.34881501179328,0,ILD2.5,5,0.50882133961846
1,1101,3,S,1,40,1,1,3.24401792096003,0,CS,1,1188.12055130969
1,1101,3,S,1,40,1,1,3.24401792096003,0,ILD2.5,5,0.503538030136217
1,1102,3,S,1,40,1,2,4.32987483860733,0,CS,1,1210.51788733399
1,1102,3,S,1,40,1,2,4.32987483860733,0,ILD2.5,5,0.515114473720769
1,1103,3,S,1,40,1,3,7.29323517206886,0,CS,1,1191.57449526992
1,1103,3,S,1,40,1,3,7.29323517206886,0,ILD2.5,5,0.516104381903927
1,1104,3,S,1,40,1,4,9.06952579255478,0,CS,1,1152.03983341626
1,1104,3,S,1,40,1,4,9.06952579255478,0,ILD2.5,5,0.497212292604681
1,1105,3,S,1,40,1,5,10.1731111063895,0,CS,1,1188.25708030244
1,1105,3,S,1,40,1,5,10.1731111063895,0,ILD2.5,5,0.485707989950663
1,1106,3,S,1,40,1,6,5.31817732715323,0,CS,1,1168.58385331229
1,1106,3,S,1,40,1,6,5.31817732715323,0,ILD2.5,5,0.502345933880423
1,1107,3,S,1,40,2,1,5.09400088527211,0,CS,1,1173.45207732475
1,1107,3,S,1,40,2,1,5.09400088527211,0,ILD2.5,5,0.515717413345956
1,1108,3,S,1,40,2,2,5.17238534693011,0,CS,1,1217.80065874692
1,1108,3,S,1,40,2,2,5.17238534693011,0,ILD2.5,5,0.522327317403702
1,1109,3,S,1,40,2,3,9.65407130553814,0,CS,1,1212.96340514552
1,1109,3,S,1,40,2,3,9.65407130553814,0,ILD2.5,5,0.511907577495914
1,1110,3,S,1,40,2,4,3.8061139493465,0,CS,1,1223.92891950472
1,1110,3,S,1,40,2,4,3.8061139493465,0,ILD2.5,5,0.511713253902352
1,1111,3,S,1,40,2,5,1.83389229760794,0,CS,1,1195.57684822013
1,1111,3,S,1,40,2,5,1.83389229760794,0,ILD2.5,5,0.509764991233381
