RandRep,Treat,Gen,Reason,Status,pdG,pdH
856,3,2,Convergence criteria met.,0,0,1
856,3,3,Convergence criteria met.,0,0,1
856,3,4,Convergence criteria met.,0,0,1
856,3,5,Convergence criteria met.,0,0,1
856,3,6,Convergence criteria met.,0,0,1
857,1,1,Convergence criteria met.,0,0,1
857,1,2,Convergence criteria met.,0,0,1
857,1,3,Convergence criteria met.,0,0,1
857,1,4,Convergence criteria met.,0,0,1
857,1,5,Convergence criteria met.,0,0,1
857,1,6,Convergence criteria met.,0,0,1
857,3,1,Convergence criteria met.,0,0,1
857,3,2,Convergence criteria met.,0,0,1
857,3,3,Convergence criteria met.,0,0,1
857,3,4,Convergence criteria met.,0,0,1
857,3,5,Convergence criteria met.,0,0,1
857,3,6,Convergence criteria met.,0,0,1
858,1,1,Convergence criteria met.,0,0,1
858,1,2,Convergence criteria met.,0,0,1
858,1,3,Convergence criteria met.,0,0,1
858,1,4,Convergence criteria met.,0,0,1
858,1,5,Convergence criteria met.,0,0,1
858,1,6,Convergence criteria met.,0,0,1
858,3,1,Convergence criteria met.,0,0,1
858,3,2,Convergence criteria met.,0,0,1
858,3,3,Convergence criteria met.,0,0,1
858,3,4,Convergence criteria met.,0,0,1
858,3,5,Convergence criteria met.,0,0,1
858,3,6,Convergence criteria met.,0,0,1
859,1,1,Convergence criteria met.,0,0,1
859,1,2,Convergence criteria met.,0,0,1
859,1,3,Convergence criteria met.,0,0,1
859,1,4,Convergence criteria met.,0,0,1
859,1,5,Convergence criteria met.,0,0,1
859,1,6,Convergence criteria met.,0,0,1
859,3,1,Convergence criteria met.,0,0,1
859,3,2,Convergence criteria met.,0,0,1
859,3,3,Convergence criteria met.,0,0,1
859,3,4,Convergence criteria met.,0,0,1
859,3,5,Convergence criteria met.,0,0,1
859,3,6,Convergence criteria met.,0,0,1
860,1,1,Convergence criteria met.,0,0,1
860,1,2,Convergence criteria met.,0,0,1
860,1,3,Convergence criteria met.,0,0,1
860,1,4,Convergence criteria met.,0,0,1
860,1,5,Convergence criteria met.,0,0,1
860,1,6,Convergence criteria met.,0,0,1
860,3,1,Convergence criteria met.,0,0,1
860,3,2,Convergence criteria met.,0,0,1
860,3,3,Convergence criteria met.,0,0,1
860,3,4,Convergence criteria met.,0,0,1
860,3,5,Convergence criteria met.,0,0,1
860,3,6,Convergence criteria met.,0,0,1
861,1,1,Convergence criteria met.,0,0,1
861,1,2,Convergence criteria met.,0,0,1
861,1,3,Convergence criteria met.,0,0,1
861,1,4,Convergence criteria met.,0,0,1
861,1,5,Convergence criteria met.,0,0,1
861,1,6,Convergence criteria met.,0,0,1
861,3,1,Convergence criteria met.,0,0,1
861,3,2,Convergence criteria met.,0,0,1
861,3,3,Convergence criteria met.,0,0,1
861,3,4,Convergence criteria met.,0,0,1
861,3,5,Convergence criteria met.,0,0,1
861,3,6,Convergence criteria met.,0,0,1
862,1,1,Convergence criteria met.,0,0,1
862,1,2,Convergence criteria met.,0,0,1
862,1,3,Convergence criteria met.,0,0,1
862,1,4,Convergence criteria met.,0,0,1
862,1,5,Convergence criteria met.,0,0,1
862,1,6,Convergence criteria met.,0,0,1
862,3,1,Convergence criteria met.,0,0,1
862,3,2,Convergence criteria met.,0,0,1
862,3,3,Convergence criteria met.,0,0,1
862,3,4,Convergence criteria met.,0,0,1
862,3,5,Convergence criteria met.,0,0,1
862,3,6,Convergence criteria met.,0,0,1
863,1,1,Convergence criteria met.,0,0,1
863,1,2,Convergence criteria met.,0,0,1
863,1,3,Convergence criteria met.,0,0,1
863,1,4,Convergence criteria met.,0,0,1
863,1,5,Convergence criteria met.,0,0,1
863,1,6,Convergence criteria met.,0,0,1
863,3,1,Convergence criteria met.,0,0,1
863,3,2,Convergence criteria met.,0,0,1
863,3,3,Convergence criteria met.,0,0,1
863,3,4,Convergence criteria met.,0,0,1
863,3,5,Convergence criteria met.,0,0,1
863,3,6,Convergence criteria met.,0,0,1
864,1,1,Convergence criteria met.,0,0,1
864,1,2,Convergence criteria met.,0,0,1
864,1,3,Convergence criteria met.,0,0,1
864,1,4,Convergence criteria met.,0,0,1
864,1,5,Convergence criteria met.,0,0,1
864,1,6,Convergence criteria met.,0,0,1
864,3,1,Convergence criteria met.,0,0,1
864,3,2,Convergence criteria met.,0,0,1
864,3,3,Convergence criteria met.,0,0,1
864,3,4,Convergence criteria met.,0,0,1
864,3,5,Convergence criteria met.,0,0,1
864,3,6,Convergence criteria met.,0,0,1
865,1,1,Convergence criteria met.,0,0,1
865,1,2,Convergence criteria met.,0,0,1
865,1,3,Convergence criteria met.,0,0,1
865,1,4,Convergence criteria met.,0,0,1
865,1,5,Convergence criteria met.,0,0,1
865,1,6,Convergence criteria met.,0,0,1
865,3,1,Convergence criteria met.,0,0,1
865,3,2,Convergence criteria met.,0,0,1
865,3,3,Convergence criteria met.,0,0,1
865,3,4,Convergence criteria met.,0,0,1
865,3,5,Convergence criteria met.,0,0,1
865,3,6,Convergence criteria met.,0,0,1
866,1,1,Convergence criteria met.,0,0,1
866,1,2,Convergence criteria met.,0,0,1
866,1,3,Convergence criteria met.,0,0,1
866,1,4,Convergence criteria met.,0,0,1
866,1,5,Convergence criteria met.,0,0,1
866,1,6,Convergence criteria met.,0,0,1
866,3,1,Convergence criteria met.,0,0,1
866,3,2,Convergence criteria met.,0,0,1
866,3,3,Convergence criteria met.,0,0,1
866,3,4,Convergence criteria met.,0,0,1
866,3,5,Convergence criteria met.,0,0,1
866,3,6,Convergence criteria met.,0,0,1
867,1,1,Convergence criteria met.,0,0,1
867,1,2,Convergence criteria met.,0,0,1
867,1,3,Convergence criteria met.,0,0,1
867,1,4,Convergence criteria met.,0,0,1
867,1,5,Convergence criteria met.,0,0,1
867,1,6,Convergence criteria met.,0,0,1
867,3,1,Convergence criteria met.,0,0,1
867,3,2,Convergence criteria met.,0,0,1
867,3,3,Convergence criteria met.,0,0,1
867,3,4,Convergence criteria met.,0,0,1
867,3,5,Convergence criteria met.,0,0,1
867,3,6,Convergence criteria met.,0,0,1
868,1,1,Convergence criteria met.,0,0,1
868,1,2,Convergence criteria met.,0,0,1
868,1,3,Convergence criteria met.,0,0,1
868,1,4,Convergence criteria met.,0,0,1
868,1,5,Convergence criteria met.,0,0,1
868,1,6,Convergence criteria met.,0,0,1
868,3,1,Convergence criteria met.,0,0,1
868,3,2,Convergence criteria met.,0,0,1
868,3,3,Convergence criteria met.,0,0,1
868,3,4,Convergence criteria met.,0,0,1
868,3,5,Convergence criteria met.,0,0,1
868,3,6,Convergence criteria met.,0,0,1
869,1,1,Convergence criteria met.,0,0,1
869,1,2,Convergence criteria met.,0,0,1
869,1,3,Convergence criteria met.,0,0,1
869,1,4,Convergence criteria met.,0,0,1
869,1,5,Convergence criteria met.,0,0,1
869,1,6,Convergence criteria met.,0,0,1
869,3,1,Convergence criteria met.,0,0,1
869,3,2,Convergence criteria met.,0,0,1
869,3,3,Convergence criteria met.,0,0,1
869,3,4,Convergence criteria met.,0,0,1
869,3,5,Convergence criteria met.,0,0,1
869,3,6,Convergence criteria met.,0,0,1
870,1,1,Convergence criteria met.,0,0,1
870,1,2,Convergence criteria met.,0,0,1
870,1,3,Convergence criteria met.,0,0,1
870,1,4,Convergence criteria met.,0,0,1
870,1,5,Convergence criteria met.,0,0,1
870,1,6,Convergence criteria met.,0,0,1
870,3,1,Convergence criteria met.,0,0,1
870,3,2,Convergence criteria met.,0,0,1
870,3,3,Convergence criteria met.,0,0,1
870,3,4,Convergence criteria met.,0,0,1
870,3,5,Convergence criteria met.,0,0,1
870,3,6,Convergence criteria met.,0,0,1
871,1,1,Convergence criteria met.,0,0,1
871,1,2,Convergence criteria met.,0,0,1
871,1,3,Convergence criteria met.,0,0,1
871,1,4,Convergence criteria met.,0,0,1
871,1,5,Convergence criteria met.,0,0,1
871,1,6,Convergence criteria met.,0,0,1
871,3,1,Convergence criteria met.,0,0,1
871,3,2,Convergence criteria met.,0,0,1
871,3,3,Convergence criteria met.,0,0,1
871,3,4,Convergence criteria met.,0,0,1
871,3,5,Convergence criteria met.,0,0,1
871,3,6,Convergence criteria met.,0,0,1
872,1,1,Convergence criteria met.,0,0,1
872,1,2,Convergence criteria met.,0,0,1
872,1,3,Convergence criteria met.,0,0,1
872,1,4,Convergence criteria met.,0,0,1
872,1,5,Convergence criteria met.,0,0,1
872,1,6,Convergence criteria met.,0,0,1
872,3,1,Convergence criteria met.,0,0,1
872,3,2,Convergence criteria met.,0,0,1
872,3,3,Convergence criteria met.,0,0,1
872,3,4,Convergence criteria met.,0,0,1
872,3,5,Convergence criteria met.,0,0,1
872,3,6,Convergence criteria met.,0,0,1
873,1,1,Convergence criteria met.,0,0,1
873,1,2,Convergence criteria met.,0,0,1
873,1,3,Convergence criteria met.,0,0,1
873,1,4,Convergence criteria met.,0,0,1
873,1,5,Convergence criteria met.,0,0,1
873,1,6,Convergence criteria met.,0,0,1
873,3,1,Convergence criteria met.,0,0,1
873,3,2,Convergence criteria met.,0,0,1
873,3,3,Convergence criteria met.,0,0,1
873,3,4,Convergence criteria met.,0,0,1
873,3,5,Convergence criteria met.,0,0,1
873,3,6,Convergence criteria met.,0,0,1
874,1,1,Convergence criteria met.,0,0,1
874,1,2,Convergence criteria met.,0,0,1
874,1,3,Convergence criteria met.,0,0,1
874,1,4,Convergence criteria met.,0,0,1
874,1,5,Convergence criteria met.,0,0,1
874,1,6,Convergence criteria met.,0,0,1
874,3,1,Convergence criteria met.,0,0,1
874,3,2,Convergence criteria met.,0,0,1
874,3,3,Convergence criteria met.,0,0,1
874,3,4,Convergence criteria met.,0,0,1
874,3,5,Convergence criteria met.,0,0,1
874,3,6,Convergence criteria met.,0,0,1
875,1,1,Convergence criteria met.,0,0,1
875,1,2,Convergence criteria met.,0,0,1
875,1,3,Convergence criteria met.,0,0,1
875,1,4,Convergence criteria met.,0,0,1
875,1,5,Convergence criteria met.,0,0,1
875,1,6,Convergence criteria met.,0,0,1
875,3,1,Convergence criteria met.,0,0,1
875,3,2,Convergence criteria met.,0,0,1
875,3,3,Convergence criteria met.,0,0,1
875,3,4,Convergence criteria met.,0,0,1
875,3,5,Convergence criteria met.,0,0,1
875,3,6,Convergence criteria met.,0,0,1
